text,label
"Crypto Wallet Transfer Authorized: Congratulations! You won a $1,000 gift card reward. Claim your payout immediately on our web portal.",1
Action Required: Security Update: Your package delivery has been suspended due to an incorrect tracking address. Correct it immediately on our web page.,1
Flight reservation details: Please push the latest matrix multiplication code modifications to the main branch tonight.,0
Project update: The professor uploaded the new grading criteria for the OOP lab on the portal.,0
Gym routine tonight?: The professor uploaded the new grading criteria for the OOP lab on the portal.,0
Prize Winner Notification!: Final Warning: Your cloud storage access credentials will expire within 24 hours. Click this link to run identity validation.,1
Unauthorized Login Detected: Your online access will be permanently deactivated within 24 hours. Reset your security credentials here.,1
URGENT Alert: Account status: Your bank account has been locked. Click here to verify your identity immediately on this link.,1
Action Required: Security Update: Unauthorized login activity detected on your profile from an unknown device. Instantly reset your password.,1
Crypto Wallet Transfer Authorized: Critical security patch required. Log into your core banking dashboard via this external gateway link.,1
"Crypto Wallet Transfer Authorized: Congratulations! You won a $1,000 gift card reward. Claim your payout immediately on our web portal.",1
Unauthorized Login Detected: Unauthorized login activity detected on your profile from an unknown device. Instantly reset your password.,1
Database backup completed: Your monthly internet service bill has been processed. Current outstanding balance is $0.00.,0
Crypto Wallet Transfer Authorized: Critical security patch required. Log into your core banking dashboard via this external gateway link.,1
Security Suspension Warning: Final Warning: Your cloud storage access credentials will expire within 24 hours. Click this link to run identity validation.,1
Prize Winner Notification!: ALERT: Your digital crypto wallet has recorded abnormal outbound transfers. Verify your security keys now to lock it.,1
Unauthorized Login Detected: Critical security patch required. Log into your core banking dashboard via this external gateway link.,1
Lab submission confirmed: Can you verify if the seminar room is booked for the morning presentation?,0
Update payment method immediately: Final Warning: Your cloud storage access credentials will expire within 24 hours. Click this link to run identity validation.,1
Invoice for monthly services: The professor uploaded the new grading criteria for the OOP lab on the portal.,0
Project update: Your monthly internet service bill has been processed. Current outstanding balance is $0.00.,0
Project update: Thanks for confirming your attendance for the presentation scheduled for next Monday.,0
Update payment method immediately: Unauthorized login activity detected on your profile from an unknown device. Instantly reset your password.,1
